"Name","entity_name","entity_removal_rate","number_of_removal_annotations","number_of_removal_surfaceforms","entity_removal_method","current_iteration","iteration_time","test_f1","per_gpu_train_batch_size","best_dev_f1","State","Notes","User","Tags","Created","Runtime","Sweep","adam_epsilon","cache_dir","cache_dir_name","config_name","data_dir","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","eval_batch_size","evaluate_during_training","fp16","fp16_opt_level","gradient_accumulation_steps","integration_method","label_index","labels","learning_rate","lexicon","lexicon_embeds_size","load_big_file","local_rank","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","model_type","n_gpu","no_cuda","not_use_best_model","num_train_epochs","number_of_annotations","output_dir","overwrite_cache","overwrite_output_dir","per_gpu_eval_batch_size","pos","pos_embeds_size","project_name","removal_rate","save_steps","seed","separator","server_ip","server_port","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","visible_device","warmup_steps","weight_decay","whether_integrate_lexicon","whether_integrate_pos","write_examples_to_file","best_dev_precision","best_dev_recall","dev_f1","dev_precision","dev_recall","epoch","eval_loss","loss","lr","test_precision","test_recall","train instances","removal_method","train_batch_size"
"drawn-breeze-381","Disease","0.5","7114","2788","remove_annotations_randomly","3","5","0.6730959446092978","48","0.6605504587155964","finished","-","possible961","","2022-10-15T13:38:25.000Z","7881","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8519269776876268","0.5393835616438356","0.6006106022758813","0.8539857932123125","0.4631849315068493","19","0.2684561450933588","0.000002211012179031968","0","0.8810962451445835","0.5445452120565484","16895","None","48"
"driven-serenity-412","Disease","0.5","7114","2738","remove_annotations_randomly","4","5","0.6585203657522859","48","0.6583818085668958","finished","-","possible961","","2022-10-15T15:49:48.000Z","7929","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8609958506224067","0.5329623287671232","0.6026323158779053","0.8712550607287449","0.4606164383561644","19","0.26855228687154836","6.076509598642587e-7","0","0.8740070609002648","0.5282742064550546","16895","None","48"
"exalted-fire-368","Disease","0.5","7044","656","remove_surfaceforms_randomly","3","5","0.5512258064516129","48","0.5572959604286891","finished","-","possible961","","2022-10-15T13:18:37.000Z","7427","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.7782041442824251","0.4340753424657534","0.551433389544688","0.8027823240589198","0.4199486301369863","19","0.4360753318359112","4.895025995210744e-9","0","0.7763508601889992","0.4273139503867698","16895","None","48"
"desert-vortex-236","Species","0.5","2645","1025","remove_annotations_randomly","1","5","0.7167414050822124","48","0.7700258397932817","finished","-","possible961","","2022-10-15T08:57:37.000Z","6580","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.8086838534599728","0.7348951911220715","0.5796637309847877","0.8264840182648402","0.44636251541307026","19","0.0837180794676021","3.6773162719327954e-8","0","0.7733870967741936","0.6678272980501393","15195","None","48"
"clear-cosmos-38","Chemical","0.5","56718","3219","remove_surfaceforms_randomly","0","5","0.6137237130433785","48","0.6088896759341244","finished","-","possible961","","2022-10-14T19:20:22.000Z","32078","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.7954839903757172","0.4932009868609789","0.5702253585249261","0.8416396012991376","0.43117792185438064","19","0.3890483310148561","4.721811041235924e-7","0","0.8092889561270802","0.4942804871287861","99037","None",""
"vibrant-surf-366","CellLine","0.5","1239","396","remove_surfaceforms_randomly","4","5","0.5206532180595581","48","0.5258964143426295","finished","-","possible961","","2022-10-15T13:18:19.000Z","5340","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.6534653465346535","0.44","0.4748201438848921","0.673469387755102","0.36666666666666664","19","0.16529222395980642","3.35327581524325e-9","0","0.6475507765830346","0.4353413654618474","12592","None","48"
"bright-totem-286","Species","0.5","2645","1017","remove_annotations_randomly","2","5","0.6428423020984833","48","0.6981664315937941","finished","-","possible961","","2022-10-15T10:47:19.000Z","6704","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.8154859967051071","0.6103575832305795","0.5804916732751785","0.8133333333333334","0.4512946979038224","19","0.0903286977602841","9.935878551914356e-9","0","0.7970118495620814","0.5386490250696379","15195","None","48"
"visionary-pyramid-255","Disease","0.5","7114","2807","remove_annotations_randomly","1","5","0.6846918489065607","48","0.6741687979539642","finished","-","possible961","","2022-10-15T09:15:48.000Z","7891","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8373570520965693","0.5642123287671232","0.5819718309859155","0.8509060955518946","0.442208904109589","19","0.27491957822750357","0.0000016332983504980802","0","0.8479416978530628","0.5741531074953321","16895","None","48"
"soft-armadillo-252","Disease","0.5","7051","686","remove_surfaceforms_randomly","1","5","0.5580719596615673","48","0.569176406632237","finished","-","possible961","","2022-10-15T09:10:20.000Z","7423","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.7795979151154132","0.4482020547945205","0.554696132596685","0.7819314641744548","0.4297945205479452","19","0.4007771462202072","1.0521218428038991e-8","0","0.7768260766119438","0.43544945318751666","16895","None","48"
"comic-feather-323","CellLine","0.5","1238","373","remove_surfaceforms_randomly","3","5","0.5103315713599231","48","0.5048275862068966","finished","-","possible961","","2022-10-15T11:46:10.000Z","5527","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.6654545454545454","0.4066666666666667","0.4313725490196078","0.6713615023474179","0.31777777777777777","19","0.17847438440436408","4.7134549276961485e-9","0","0.6351674641148325","0.4265060240963855","12592","None","48"
"hearty-universe-81","Chemical","0.5","57290","19251","remove_annotations_randomly","0","4","0.7478451720133392","48","0.7395977579953842","finished","-","possible961","","2022-10-15T06:55:29.000Z","43156","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8693899697697853","0.6435251592173963","0.592006692778644","0.8777627424447452","0.4466119685581502","19","0.2474118878723249","6.445030216127634e-7","0","0.8830070950535903","0.6485687357936171","99037","None",""
"legendary-deluge-338","Species","0.5","2620","180","remove_surfaceforms_randomly","3","5","0.5136612021857924","48","0.5454545454545454","finished","-","possible961","","2022-10-15T12:40:05.000Z","6645","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.7268993839835729","0.436498150431566","0.5041050903119868","0.7542997542997543","0.3785450061652281","19","0.13586202203798917","5.272880571283167e-9","0","0.6899588960657663","0.4091225626740947","15195","None","48"
"twilight-plant-460","Chemical","0.5","56724","3335","remove_surfaceforms_randomly","1","4","0.6356465256452699","48","0.6366602350464831","finished","-","possible961","","2022-10-15T22:14:08.000Z","48158","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8192488262910798","0.5206265419702795","0.5946587537091989","0.8410450110166824","0.4599231166446726","19","0.38187545233753306","2.791830411297269e-9","0","0.8314220868422625","0.5144974405410899","99037","None","48"
"peach-lion-106","Gene","0.5","40995","4527","remove_surfaceforms_randomly","0","4","0.5103335006159041","48","0.511590868872766","finished","-","possible961","","2022-10-15T06:56:13.000Z","34078","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.703149702055211","0.40205827133022737","0.5066403445800431","0.7140508410269382","0.3926013490021556","19","0.4899385133767782","2.13321321643889e-7","0","0.7113965911981684","0.3978800597567048","74905","None",""
